label,category,locality,postal_code,latitude,longitude,description,ville_proche
La Molphynoise,Logement,Molphey,21210,47.34339,4.20729,Idéal pour une famille à la recherche de petits moments de détente. Peut accueillir 6 voyageurs répartis dans 3 chambres. Possède un beau jardin.,57
Chez Ratatouille,Restaurant,Champlitte,70600,47.6156769,5.51647029,"Une nouvelle adresse, de nouvelles saveurs et un concept convivial pour cet établissement qui propose un menu par jour du mercredi au samedi.",271
Le Pas Sage,Logement,Lajoux,39310,46.377067,5.9715869,Gite tout confort au calme avec jardin. A 300m de la place du village de Lajoux d'où partent de nombreux sentiers de randonnées et pistes ski de fond.,203
Les Bleuets,Logement,Marmagne,21500,47.620895,4.368762,,40
Atelier de peinture et sculpture,Activité,Perrigny,39570,46.6689806,5.58440719,"Cours de peinture et dessin pour adultes et enfants. Cours de sculpture (lundi, mardi, mercredi, samedi).",214
L'Éolienne,Restaurant,Le Frasnois,39130,46.6191374,5.8813262,"Cuisine traditionnelle proposant des spécialités régionales et des viandes sur pierres chaudes, avec des produits locaux et frais.",222
Maison - grand gîte de la réchassière,Logement,Commenailles,39140,46.812281,5.42738399,"En pleine nature, au cœur de la Bresse Jurassienne, la Ferme de la Réchassière, vous offre quatre quatre chambres dont un duplex.",182
Chez Rosa (Viva la VIda NG),Restaurant,Paray-le-Monial,71600,46.4500952,4.11870339,,370
La Forge de Sivignon,Logement,Sivignon,71220,46.4272078,4.49942873,,358
Atelier du Ô Bois,Activité,Digoin,71160,46.484373,3.984366,Création de bijoux en matière végétale et tableaux. Restauration de meubles anciens.,338
Mary,Logement,Ancy-le-Franc,89160,47.776115,4.163959,,471
Mme Retaux,Logement,Coyrière,39200,46.34236,5.843,logement au rez de chaussée de notre habitation,221
Millet,Logement,La Pesse,39370,46.2877354,5.8499368,"Profitez de la beauté de la montagne, dans un joli studio fonctionnel, au rez-de-chaussée de notre maison.",221
Dépendance du Moulin Galuzot,Logement,Saint-Vallier,71230,46.6442175,4.3315903,"Bed and breafast dans maison athypique de 61m2. La cuisine entièrement équipée, une douche et une baignoire. Petit-déjeuner continental, Wifi et TV.",395
Brasserie La Kanopée,Activité,Sainte-Marie-sur-Ouche,21410,47.2982412,4.8190169,,21
Ecole-Valentin la chapelle de la Mission,Activité,École-Valentin,25480,47.26925,5.98086,Visite guidée de la chapelle de la Mission,103
La Balsamine,Logement,Auxonne,21130,47.19474,5.38833,"La Balsamine est une suite de prestige, située dans un immeuble classé monument historique, au centre d'Auxonne. Espace cocooning aux tendances bohème",6
Canoë Kayak Gorges de l’Ain,Activité,Thoirette-Coisia,39240,46.2686621,5.52963507,"Parcours en Canoë dans les Gorges de l'Ain en eau calme avec visite du Lac de Conflans et son affluent La Valouse, et un arrêt possible aux Marmites .",179
Musée des nourrices et des enfants de l'Assistance publique,Activité,Alligny-en-Morvan,58230,47.198906,4.176059,L'histoire des nourrices et des enfants de l'Assistance publique a façonné l'identité du Morvan. Plus de 300 d'histoire et des témoignages poignants.,57
Bibliothèque,Activité,Bians-les-Usiers,25520,46.96604,6.25814,,171
Les 4 saisons en Morvan (gîte),Logement,Saint-Martin-du-Puy,58140,47.342014,3.891735,,244
MT Au petit Pressoir,Logement,Givry,71640,46.7823,4.7514,-,348
Château XVIIe,Logement,Domecy-sur-le-Vault,89200,47.4911089,3.8090773,,419
Chez Sandrine - pizza a emporter,Restaurant,La Vergenne,70200,47.6131372,6.53036529,,298
GAEC de la Cruzille,Activité,Les Bizots,71710,46.7601966,4.37513388,"Vente de fromages, tomes, yaourt au lait de chèvre. 
Fromage fermier au lait cru provenant de nos chèvres.",363
L'Atelier,Restaurant,Champagnole,39300,46.74264,5.91338,"Un petit restaurant convivial avec une décoration chaleureuse, proposant des spécialités locales et du monde (Liban, Italie, Espagne, Grèce...).",184
Les ateliers dégustation de Stéphanie,Activité,Meursault,21190,46.9749373,4.7682476,"Partagez un moment convivial avec vos proches, vos amis, vos collègues en les invitant à une soirée Dégustation de vin à domicile avec DSvin.",38
Square des Ducs,Site culturel,Dijon,21000,47.3222331,5.0423871,,19
La Brigandière,Logement,Villers-Farlay,39600,47.000338,5.749961,,210
Église de la Nativité,Site culturel,Colombier,21360,47.1669904,4.67167338,,49
Maison de la Mémoire potière,Site culturel,Saint-Amand-en-Puisaye,58310,47.5347862,3.0730354,,255
Là-Haut,Logement,Saint-Jean-de-Losne,21170,47.10313,5.26419,"Hébergement au 2ème étage d'une maison  avec entrée indépendante.
SDB, WC, 2 chambres ( avec lit double de 160cm), cuisine équipée et petit salon.",54
Fleurs de Soie Créations,Activité,Saint-Léger-lès-Paray,71600,46.486007,4.1080716,"Passionnée de broderie à la main, de couture,  j'élabore des créations avec de la soie, lin, coton, perles, bois, lavande, pour toutes occasions.",370
Chalet 27 - Laurence Glannaz,Logement,Métabief,25370,46.77051,6.35574,Chalet au pieds des pistes.,131
O'Deux Fontaines,Restaurant,Mercey-le-Grand,25410,47.21696,5.73902,,194
Eglise Saint-Blaise de Vitry-les-Cluny,Site culturel,Cluny,71250,46.4906032,4.58658416,,329
Theatre en vie,Activité,Gray,70100,47.4426307,5.59169769,,280
Le Jardin des Berthelots,Logement,Solutré-Pouilly,71960,46.298046,4.725294,"Le Jardin des Berthelots : une maison idéale pour réunir plusieurs familles avec enfants, ou groupe d'amis dans une ambiance chaleureuse et reposante",373
Chez Henri et Martine,Logement,Buxy,71390,46.713949,4.692902,"Proche du centre-ville médiéval de Buxy dans un cadre entièrement rénové par leurs soins, Martine et Henri vous proposent un hébergement de confort.",316
Cercle Aérostatique du Pays de Montbéliard,Activité,Abbévillers,25310,47.441197,6.880814,,119
Au restaurant de la rivière,Restaurant,Gurgy,89250,47.86565,3.55686,Restaurant-bar familial et chaleureux dans un cadre champêtre. Nous proposons une cuisine simple et traditionnelle.,439
École de Parachutisme de Besançon - Franche-Comté,Activité,La Vèze,25660,47.2057069,6.0756323,Venez sauter dans un cadre splendide avec vue sur la Boucle du Doubs et les Alpes. Notre avion de type Pilatus PC6 B2H2. Saut en tandem 15 mn à 4000m,138
Le cabanon,Logement,Cosne-Cours-sur-Loire,58200,47.414616,2.929079,,235
"Restaurant ""LE RHIEN""",Restaurant,Ronchamp,70250,47.7171427,6.63681507,"Le Rhien vous propose des plats régionaux et raffinés préparés dans la tradition, pour vos séminaires, vos repas de famille et d'anniversaires.",297
Restaurant - Chez Liadet,Restaurant,Mouthe,25240,46.6810131,6.18607865,"Au sein d'un ancien chalet d'alpage niché à 1080 m d'altitude, vous serez accueillis dans une ambiance chaleureuse typique du Haut-Doubs.",140
Hôtel d'Artiste,Restaurant,Pierrefontaine-les-Varans,25510,47.21458,6.53943,"C'est dans une nature authentique que vous trouvez l'Hôtel D'Artiste, une immeuble de 1838, équipé tout confort, qui a su conserver ce charme d'antan.",149
Chez Jeannette,Logement,La Charité-sur-Loire,58400,47.1770277,3.0209263,,230
Au sanglier qui fume,Logement,Ornans,25290,47.093087,6.16375199,"Hébergement des pèlerins de la Via Francigena et des randonneurs dans un chalet, en pleine nature.",145
La Cerise sur le Cochon,Activité,Prémery,58700,47.1759015,3.33106291,Nous élaborons et mettons en bocaux dans notre conserverie artisanale et familiale différentes gammes de terrines,254
Mini-Golf - Le Refuge du Lac,Activité,Marcenay,21330,47.87171,4.40894,Parcours Mini-golf au bord du Lac de Marcenay.,12
Gîte et Décision,Logement,Villeneuve-sur-Yonne,89500,48.08667,3.29543,"En plein cœur de la cité médiévale de Villeneuve-sur-Yonne, la chambre d'hôtes ""Gîte et Décision"" est une magnifique demeure pleine de charmes.",484
L'origan,Restaurant,Sermamagny,90300,47.6919387,6.83601797,,493
La Ferme du Mont,Logement,Foissy,21230,47.1169316,4.58351219,Ancienne ferme de 1860 proposant 3 chambres d'hôtes.,4
O'Malo,Restaurant,Champagnole,39300,46.7457513,5.9191039,Pour manger vite et manger bien avec des recettes originales de burgers et de kebabs gourmands à la française. Sur place ou à emporter.,184
Aire de jeux et de détente,Activité,Luzy,58170,46.790819,3.971661,,245
Etang,Logement,Tazilly,58170,46.7614414,3.9311689,,245
Meublé 2 - Girard,Logement,Vaux-et-Chantegrue,25160,46.80933,6.25057,,123
Auberge du Lac,Restaurant,Trivy,71520,46.378098,4.490184,"Le chef est ""Maître Restaurateur"" depuis décembre 2013. A Trivy,  en bordure de la RCEA, l'Auberge du Lac bénéficie d'un emplacement idéal. Trois sall",358
Association Triodyn,Activité,Soing-Cubry-Charentenay,70130,47.58776,5.8812,"L'association Triodyn organise des animations diverses : conférences, vide-dressing, ateliers d'initiation à la mosaïque...",303
Les Epices d'Olivier,Activité,Chalon-sur-Saône,71100,46.7827647,4.8577526,"Épicerie fine, produits régionaux, paniers gourmands. Vente en vrac de épices, poivres, sels, thés...",318
Un singe en hiver - Fabrique de bières et de curiosité,Activité,Dijon,21000,47.3186401,5.03110133,,19
Chalet des 3 Monts - Gîte le Mont d'Or,Logement,Les Hôpitaux-Neufs,25370,46.7750345,6.37236099,"Appartement avec 2 chambres, aménagé dans un chalet. Proche de la station de Métabief.",122
Le Saint Nicola,Restaurant,Besançon,25000,47.2337238,6.02696693,Découvrez l'authentique cuisine italienne : délicieuses pizzas et pâtes italiennes préparées avec des ingrédients frais et de qualité.,81
Gîte du Saut du Doubs,Logement,Villers-le-Lac,25130,47.059247,6.667754,"Au coeur du pays horloger et à 2 km de la Suisse, le gîte du Saut du Doubs vous accueille dans un cadre enchanteur.",176
Fontaine de la place Jean Cornet,Site culturel,Besançon,25000,47.236034,6.02945566,Fontaine d'angle réalisée par le sculpteur Pasche en 1900 d'après les dessins de l'architecte Saint-Ginest.,81
Guest MOAM,Logement,Sens,89100,48.192606,3.2748065,"Proche du centre historique de Sens et à 1 km de la gare SNCF, dans un quartier calme, logement neuf très lumineux pouvant accueillir 3 personnes.",467
Les Sapins,Logement,Les Gras,25790,47.0030555,6.5525,"Située sur une exploitation agricole, cet appartement indépendant se trouve dans la ferme comtoise comtoise des propriétaires.",115
Résidence Les Quais,Logement,Besançon,25000,47.2384588,6.0180524,"Au bord du Doubs, T2 tout équipé une personne ou couple non fumeur. Emplacement idéal, calme et confortable sur les quais, quartier Madeleine Battant.",81
Le Murger,Logement,Ozenay,71700,46.52445,4.83901,Logement paisible au cœur de la campagne Mâconnaise à 8km de la citée médiévale de Brancion et 10 km de Tournus et son Abbaye,414
Les Ruchers du Morvan,Activité,Château-Chinon (Campagne),58120,47.094752,3.93405499,"Les Ruchers du Morvan, est situé au cœur du Parc Régional du Morvan.
Jean Jacques et Dominique COPPIN vous propose des miels variés et d'excellente qu",231
Lavallée Clément,Activité,Saint-Bris-le-Vineux,89530,47.74236,3.64773,,458
"M. Marichy, tourneur sur bois",Activité,Arinthod,39240,46.4055591,5.5834529,,179
Letellier Alexandre,Activité,Auxerre,89000,47.7893779,3.574056,L’atelier allie les méthodes les plus traditionnelles aux techniques les plus sophistiquées afin de vous proposer des produits innovants et de qualité,418
Gîte de la Seille,Logement,Blois-sur-Seille,39210,46.7484568,5.67144931,"Gîte avec une superbe vue sur les reculées et le GR59 composé d’une cuisine équipée, séjour, salle d’eau et WC indépendants.",197
Chez Mamie Belou,Restaurant,Buxy,71390,46.712008,4.693431,Venez Chez Mamie Belou déguster nos délicieuses galettes et crêpes. Nous travaillons avec des produits frais et locaux.,316
Le Réservoir du Crescent,Paysage,Marigny-l'Église,58140,47.3613274,3.9109612,,244
Les Chèvres de Montigny,Activité,Montigny-sur-Canne,58340,46.94065,3.68847,Les chèvres de Montigny ont été reprises en Janvier 2021 (95 chèvres) située au pied du Morvan dans la Nièvre.,227
Le Risoux - Studio en résidence - R422GAU00,Logement,Les Rousses,39220,46.4880639,6.05636581,,218
Le Rucher de Pin,Activité,Pin,70150,47.325144,5.862665,,148
Hôtel Spa Restaurant Le Saint Antoine,Restaurant,Lamarche-sur-Saône,21760,47.2769612,5.3844879,Logis Hôtel 3 étoiles avec Spa et Restaurant,29
L'Indigo,Restaurant,Besançon,25000,47.23632,6.02304,"Une cuisine simple et généreuse, un service ""aux petits soins"" dans une ambiance chaleureuse et détendue..c'est ainsi que nous pourrions nous résumer!",81
Les Merisiers,Logement,Saint-Vallier,71230,46.6622243,4.3869225,Maison individuelle lumineuse avec sous-sol située à Saint-Vallier.,395
Lafarge Joseph,Activité,Lugny,71260,46.467854,4.801387,"Vigneron de père en fils depuis 1727, Anthony LAFARGE est la dixième génération de notre famille sur la commune de Lugny.",414
Le Tour du Lac,Restaurant,Grande-Rivière Château,39150,46.53461,5.921915,"Restaurant convivial, ayant à cœur de vous faire profiter de spécialités à base de poissons frais. Ouvert 7/7 sauf le lundi soir et le mercredi.",222
L.M Créations,Activité,Saint-Privé,89220,47.71161,3.00296,Confection de création de couture,420
"Restaurant La Gladie - ""Chez Vic et Laulau""",Restaurant,Collonge-en-Charollais,71460,46.6402257,4.53141022,Restaurant de cuisine française traditionnelle fait maison.,381
Auberge du Val d'Ouche,Restaurant,Bligny-sur-Ouche,21360,47.1058802,4.6702591,,59
L'Auberge de Saint-Julien,Restaurant,Saint-Julien-de-Jonzy,71110,46.2366159,4.14311626,Cette auberge de village vous propose une cuisine simple et variée avec notamment de la viande charolaise.,351
Restaurant Les Deux Ports,Restaurant,Chassey-lès-Scey,70360,47.6513517,5.97617256,Les Deux Ports vous accueille chaleureusement pour une expérience gastronomique unique. Notre établissement élabore une cuisine française raffinée.,303
Magic Boulevard Bowling,Activité,Marzy,58180,46.9997578,3.10265685,,248
La Chouette d'Or studio,Logement,Dijon,21000,47.3183781,5.0435576,,19
Vieux Château de Moulins-Engilbert,Site culturel,Moulins-Engilbert,58290,46.987775,3.810368,"Ruines de l'ancien château féodal, ancienne châtellenie des Comtes de Nevers dont seule une façade est aujourd'hui conservée.",249
BCP Paysagiste,Activité,Dijon,21000,47.3011762,5.0357628,,19
Le gite de Saint Brisson - Gite LE BAR,Logement,Saint-Brisson,58230,47.2717164,4.0896436,,57
Charousset - A ma Cave,Activité,Mercurey,71640,46.8304025,4.7276688,,360
Bibliothèque,Site culturel,Magny-Cours,58470,46.8824019,3.1519136,,247
Matières à Création,Activité,La Vineuse sur Fregande,71250,46.4599887,4.58525241,"Ferronnerie d'art. Fabrication de rampes, escaliers, portails, marquises et tout autres objets.",329
Garance et Lucie,Activité,Viévigne,21310,47.43662,5.23105,"Couturière passionnée et maman de deux petites filles, je crée pour vos petits bouts des accessoires textiles dans mon atelier situé à Viévigne, 21.",39
La Charbonnette,Restaurant,Gevigney-et-Mercey,70500,47.8006621,5.9283898,"La Charbonette, vous offre une cuisine traditionnelle et des pizzas faites maison avec des produits frais et de qualité.",283
Le Thermal,Restaurant,Salins-les-Bains,39110,46.9394218,5.87766408,"En couple, entre amis, en famille ou entre collègues, toutes les raisons sont bonnes pour venir partager un moment convivial au Thermal !",223
Gîte n°G70,Logement,Les Moussières,39310,46.327034,5.88903,,221
La Vitrine,Activité,Marcigny,71110,46.27516,4.04152206,"Présenter l’art contemporain et faire revivre le lieu de façon participative et aussi expérimentale, toujours dans l’art contemporain.",356
Association pour la Mémoire des Forges d'Audincourt (amfa),Activité,Audincourt,25400,47.485006,6.839154,,76
Appartement - Le Sourire de la Cloison Guillaume,Logement,Montbenoît,25650,47.0022071,6.42395496,Appartement lumineux intérieur bois avec très belle vue sur le Val du Saugeais. Tarifs fixés selon nombre d'occupants.,147
Camping Les Claies,Logement,Blye,39130,46.6182859,5.7018397,"Charmant camping convivial. Le camping offre des emplacements délimités et ombragés. Le calme, l’espace et la liberté y sont assurés.",189
"Maison ""Les Coquelicots""",Logement,Montceau-et-Écharnant,21360,47.07004,4.65095,,43
Les Martinets,Logement,Salins-les-Bains,39110,46.94044,5.87856,,223
Le Cottage Saint-Jean,Logement,Saint-Honoré-les-Bains,58360,46.9031902,3.8435991,,249
Le Muguet - Studio en résidence - P412PRO00,Logement,Prémanon,39220,46.46016,6.03136,,217
